SEX_A,locality_A,yearbirth_A,monthbirth_A,daybirth_A,Name_A,bident_A,aident_A,ID_A,Name1_A,Name2_A,shortName1_A,join_col_x,SEX_B,locality_B,yearbirth_B,monthbirth_B,daybirth_B,Name_B,namepert_B,yearbirthpert_B,monthbirthpert_B,daybirthpert_B,sexpert_B,aident_B,bident_B,ID_B,Name1pert_B,Name2pert_B,shortName1pert_B,join_col_y,_merge,Score2,Match_Status,Predicted_Match,score_with_SLD
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1927.0,1.0,13.0,SHEILA,SHEILA,1918.0,5.0,15.0,2.0,A564,E636,3640703.0,SHEILA,,SHE,0.0,both,0,0,0,0.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1925.0,4.0,5.0,JOHN,JOHN,1925.0,4.0,5.0,1.0,A234,E954,5336813.0,JOHN,,JOH,0.0,both,1,0,0,1.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1926.0,8.0,23.0,NORMA,NORMA,1926.0,8.0,23.0,2.0,A591,E927,5210860.0,NORMA,,NOR,0.0,both,2,0,0,2.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1929.0,6.0,19.0,CLAIR,CLAIR,1929.0,6.0,19.0,2.0,A592,E937,5254402.0,CLAIR,,CLA,0.0,both,0,0,0,0.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1930.0,10.0,,DAVID,DAVID,1930.0,10.0,,1.0,A235,E953,5327764.0,DAVID,,DAV,0.0,both,1,0,0,1.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1931.0,8.0,25.0,PRITESH,PRITESH,1931.0,8.0,25.0,1.0,A236,E952,5326014.0,PRITESH,,PRI,0.0,both,13,1,1,13.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1934.0,8.0,12.0,SUSAN,SUSAN,1934.0,8.0,12.0,2.0,A593,E949,5304224.0,SUSAN,,SUS,0.0,both,2,0,0,2.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1937.0,1.0,15.0,NEIL,NEIL,1937.0,2.0,15.0,,A237,E930,5217975.0,NEIL,,NEI,0.0,both,0,0,0,1.7142857142857144
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1940.0,6.0,,DARREN,DARREN,1940.0,6.0,,1.0,A238,E936,5244584.0,DARREN,,DAR,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1940.0,6.0,,HELEN,HELBV,1940.0,6.0,,2.0,A594,E944,5285869.0,HELBV,,HEL,0.0,both,0,0,0,0.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1941.0,9.0,26.0,ROGER,ROEGR,1941.0,9.0,26.0,1.0,A239,E929,5213144.0,ROEGR,,ROE,0.0,both,1,0,0,2.4285714285714284
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1942.0,4.0,24.0,FRANK,FRANK,1942.0,4.0,24.0,1.0,A240,E924,5194009.0,FRANK,,FRA,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1944.0,2.0,22.0,PATRICK,PATRICK,1944.0,2.0,22.0,1.0,A242,E945,5289637.0,PATRICK,,PAT,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1944.0,2.0,9.0,PHIL,PHIL,1944.0,2.0,9.0,1.0,A241,E948,5302778.0,PHIL,,PHI,0.0,both,1,0,0,2.4285714285714284
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1947.0,9.0,,KERRIE,KERRIE,1947.0,9.0,,2.0,A595,E928,5212366.0,KERRIE,,KER,0.0,both,0,0,0,0.7142857142857145
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1949.0,7.0,6.0,ALAN,ALAN,1949.0,7.0,6.0,1.0,A69,E624,3566797.0,ALAN,,ALA,0.0,both,1,0,0,1.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1952.0,1.0,15.0,ELIZABETH,BETH,1952.0,1.0,15.0,2.0,A596,E941,5273673.0,BETH,,BET,0.0,both,0,0,0,1.4285714285714284
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1957.0,1.0,18.0,CRAIG,CRAIG,1957.0,1.0,18.0,1.0,A243,E932,5228226.0,CRAIG,,CRA,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,2.0,7400.0,1959.0,1.0,7.0,CHRISTINE,CHRISSIE,1959.0,1.0,7.0,2.0,A597,E950,5307371.0,CHRISSIE,,CHR,0.0,both,0,0,0,1.25
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1975.0,8.0,17.0,BARRY,BARRY,1975.0,8.0,17.0,1.0,A246,E933,5234086.0,BARRY,,BAR,0.0,both,3,0,0,3.0
1.0,7400.0,1931.0,8.0,25.0,PRITESH,E952,A236,5326014,PRITESH,,PRI,0,1.0,7400.0,1976.0,4.0,26.0,GARY,GARY,1976.0,4.0,26.0,1.0,A247,E942,5273675.0,GARY,,GAR,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1975.0,7.0,6.0,ALAN,ALAN,75.0,7.0,6.0,1.0,A245,E925,5196460.0,ALAN,,ALA,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1918.0,5.0,15.0,SHELLEY,SHELLEY,1917.0,5.0,15.0,2.0,A590,E955,5339009.0,SHELLEY,,SHE,0.0,both,2,0,0,3.4285714285714284
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1927.0,1.0,13.0,SHEILA,SHEILA,1918.0,5.0,15.0,2.0,A564,E636,3640703.0,SHEILA,,SHE,0.0,both,2,0,0,4.5
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1925.0,4.0,5.0,JOHN,JOHN,1925.0,4.0,5.0,1.0,A234,E954,5336813.0,JOHN,,JOH,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1926.0,8.0,23.0,NORMA,NORMA,1926.0,8.0,23.0,2.0,A591,E927,5210860.0,NORMA,,NOR,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1929.0,6.0,19.0,CLAIR,CLAIR,1929.0,6.0,19.0,2.0,A592,E937,5254402.0,CLAIR,,CLA,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1930.0,10.0,,DAVID,DAVID,1930.0,10.0,,1.0,A235,E953,5327764.0,DAVID,,DAV,0.0,both,1,0,0,1.9999999999999998
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1931.0,8.0,25.0,PRITESH,PRITESH,1931.0,8.0,25.0,1.0,A236,E952,5326014.0,PRITESH,,PRI,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1934.0,8.0,12.0,SUSAN,SUSAN,1934.0,8.0,12.0,2.0,A593,E949,5304224.0,SUSAN,,SUS,0.0,both,0,0,0,0.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1937.0,1.0,15.0,NEIL,NEIL,1937.0,2.0,15.0,,A237,E930,5217975.0,NEIL,,NEI,0.0,both,10,1,1,11.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1940.0,6.0,,DARREN,DARREN,1940.0,6.0,,1.0,A238,E936,5244584.0,DARREN,,DAR,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1940.0,6.0,,HELEN,HELBV,1940.0,6.0,,2.0,A594,E944,5285869.0,HELBV,,HEL,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1941.0,9.0,26.0,ROGER,ROEGR,1941.0,9.0,26.0,1.0,A239,E929,5213144.0,ROEGR,,ROE,0.0,both,1,0,0,1.9999999999999998
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1942.0,4.0,24.0,FRANK,FRANK,1942.0,4.0,24.0,1.0,A240,E924,5194009.0,FRANK,,FRA,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1944.0,2.0,22.0,PATRICK,PATRICK,1944.0,2.0,22.0,1.0,A242,E945,5289637.0,PATRICK,,PAT,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1944.0,2.0,9.0,PHIL,PHIL,1944.0,2.0,9.0,1.0,A241,E948,5302778.0,PHIL,,PHI,0.0,both,1,0,0,3.5
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1947.0,9.0,,KERRIE,KERRIE,1947.0,9.0,,2.0,A595,E928,5212366.0,KERRIE,,KER,0.0,both,0,0,0,1.666666666666667
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1949.0,7.0,6.0,ALAN,ALAN,1949.0,7.0,6.0,1.0,A69,E624,3566797.0,ALAN,,ALA,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1952.0,1.0,15.0,ELIZABETH,BETH,1952.0,1.0,15.0,2.0,A596,E941,5273673.0,BETH,,BET,0.0,both,4,0,0,5.25
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1957.0,1.0,18.0,CRAIG,CRAIG,1957.0,1.0,18.0,1.0,A243,E932,5228226.0,CRAIG,,CRA,0.0,both,3,0,0,4.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,2.0,7400.0,1959.0,1.0,7.0,CHRISTINE,CHRISSIE,1959.0,1.0,7.0,2.0,A597,E950,5307371.0,CHRISSIE,,CHR,0.0,both,2,0,0,2.625
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1975.0,8.0,17.0,BARRY,BARRY,1975.0,8.0,17.0,1.0,A246,E933,5234086.0,BARRY,,BAR,0.0,both,1,0,0,1.0
1.0,7400.0,1937.0,1.0,15.0,NEIL,E930,A237,5217975,NEIL,,NEI,0,1.0,7400.0,1976.0,4.0,26.0,GARY,GARY,1976.0,4.0,26.0,1.0,A247,E942,5273675.0,GARY,,GAR,0.0,both,1,0,0,1.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1975.0,7.0,6.0,ALAN,ALAN,75.0,7.0,6.0,1.0,A245,E925,5196460.0,ALAN,,ALA,0.0,both,1,0,0,2.666666666666667
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1918.0,5.0,15.0,SHELLEY,SHELLEY,1917.0,5.0,15.0,2.0,A590,E955,5339009.0,SHELLEY,,SHE,0.0,both,0,0,0,0.7142857142857145
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1927.0,1.0,13.0,SHEILA,SHEILA,1918.0,5.0,15.0,2.0,A564,E636,3640703.0,SHEILA,,SHE,0.0,both,0,0,0,0.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1925.0,4.0,5.0,JOHN,JOHN,1925.0,4.0,5.0,1.0,A234,E954,5336813.0,JOHN,,JOH,0.0,both,1,0,0,1.833333333333333
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1926.0,8.0,23.0,NORMA,NORMA,1926.0,8.0,23.0,2.0,A591,E927,5210860.0,NORMA,,NOR,0.0,both,0,0,0,0.8333333333333331
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1929.0,6.0,19.0,CLAIR,CLAIR,1929.0,6.0,19.0,2.0,A592,E937,5254402.0,CLAIR,,CLA,0.0,both,2,0,0,2.833333333333333
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1930.0,10.0,,DAVID,DAVID,1930.0,10.0,,1.0,A235,E953,5327764.0,DAVID,,DAV,0.0,both,3,0,0,2.666666666666667
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1931.0,8.0,25.0,PRITESH,PRITESH,1931.0,8.0,25.0,1.0,A236,E952,5326014.0,PRITESH,,PRI,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1934.0,8.0,12.0,SUSAN,SUSAN,1934.0,8.0,12.0,2.0,A593,E949,5304224.0,SUSAN,,SUS,0.0,both,0,0,0,0.8333333333333331
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1937.0,1.0,15.0,NEIL,NEIL,1937.0,2.0,15.0,,A237,E930,5217975.0,NEIL,,NEI,0.0,both,0,0,0,1.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1940.0,6.0,,DARREN,DARREN,1940.0,6.0,,1.0,A238,E936,5244584.0,DARREN,,DAR,0.0,both,13,1,1,11.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1940.0,6.0,,HELEN,HELBV,1940.0,6.0,,2.0,A594,E944,5285869.0,HELBV,,HEL,0.0,both,7,0,0,5.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1941.0,9.0,26.0,ROGER,ROEGR,1941.0,9.0,26.0,1.0,A239,E929,5213144.0,ROEGR,,ROE,0.0,both,1,0,0,1.833333333333333
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1942.0,4.0,24.0,FRANK,FRANK,1942.0,4.0,24.0,1.0,A240,E924,5194009.0,FRANK,,FRA,0.0,both,1,0,0,1.833333333333333
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1944.0,2.0,22.0,PATRICK,PATRICK,1944.0,2.0,22.0,1.0,A242,E945,5289637.0,PATRICK,,PAT,0.0,both,1,0,0,2.4285714285714284
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1944.0,2.0,9.0,PHIL,PHIL,1944.0,2.0,9.0,1.0,A241,E948,5302778.0,PHIL,,PHI,0.0,both,1,0,0,1.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1947.0,9.0,,KERRIE,KERRIE,1947.0,9.0,,2.0,A595,E928,5212366.0,KERRIE,,KER,0.0,both,2,0,0,1.666666666666667
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1949.0,7.0,6.0,ALAN,ALAN,1949.0,7.0,6.0,1.0,A69,E624,3566797.0,ALAN,,ALA,0.0,both,1,0,0,2.666666666666667
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1952.0,1.0,15.0,ELIZABETH,BETH,1952.0,1.0,15.0,2.0,A596,E941,5273673.0,BETH,,BET,0.0,both,0,0,0,0.0
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1957.0,1.0,18.0,CRAIG,CRAIG,1957.0,1.0,18.0,1.0,A243,E932,5228226.0,CRAIG,,CRA,0.0,both,1,0,0,1.833333333333333
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,2.0,7400.0,1959.0,1.0,7.0,CHRISTINE,CHRISSIE,1959.0,1.0,7.0,2.0,A597,E950,5307371.0,CHRISSIE,,CHR,0.0,both,0,0,0,0.625
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1975.0,8.0,17.0,BARRY,BARRY,1975.0,8.0,17.0,1.0,A246,E933,5234086.0,BARRY,,BAR,0.0,both,1,0,0,3.5
1.0,7400.0,1940.0,6.0,,DARREN,E936,A238,5244584,DARREN,,DAR,0,1.0,7400.0,1976.0,4.0,26.0,GARY,GARY,1976.0,4.0,26.0,1.0,A247,E942,5273675.0,GARY,,GAR,0.0,both,1,0,0,2.666666666666667
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1975.0,7.0,6.0,ALAN,ALAN,75.0,7.0,6.0,1.0,A245,E925,5196460.0,ALAN,,ALA,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1918.0,5.0,15.0,SHELLEY,SHELLEY,1917.0,5.0,15.0,2.0,A590,E955,5339009.0,SHELLEY,,SHE,0.0,both,0,0,0,0.7142857142857145
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1927.0,1.0,13.0,SHEILA,SHEILA,1918.0,5.0,15.0,2.0,A564,E636,3640703.0,SHEILA,,SHE,0.0,both,0,0,0,0.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1925.0,4.0,5.0,JOHN,JOHN,1925.0,4.0,5.0,1.0,A234,E954,5336813.0,JOHN,,JOH,0.0,both,1,0,0,1.9999999999999998
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1926.0,8.0,23.0,NORMA,NORMA,1926.0,8.0,23.0,2.0,A591,E927,5210860.0,NORMA,,NOR,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1929.0,6.0,19.0,CLAIR,CLAIR,1929.0,6.0,19.0,2.0,A592,E937,5254402.0,CLAIR,,CLA,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1930.0,10.0,,DAVID,DAVID,1930.0,10.0,,1.0,A235,E953,5327764.0,DAVID,,DAV,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1931.0,8.0,25.0,PRITESH,PRITESH,1931.0,8.0,25.0,1.0,A236,E952,5326014.0,PRITESH,,PRI,0.0,both,1,0,0,2.4285714285714284
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1934.0,8.0,12.0,SUSAN,SUSAN,1934.0,8.0,12.0,2.0,A593,E949,5304224.0,SUSAN,,SUS,0.0,both,0,0,0,0.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1937.0,1.0,15.0,NEIL,NEIL,1937.0,2.0,15.0,,A237,E930,5217975.0,NEIL,,NEI,0.0,both,0,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1940.0,6.0,,DARREN,DARREN,1940.0,6.0,,1.0,A238,E936,5244584.0,DARREN,,DAR,0.0,both,1,0,0,1.833333333333333
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1940.0,6.0,,HELEN,HELBV,1940.0,6.0,,2.0,A594,E944,5285869.0,HELBV,,HEL,0.0,both,0,0,0,0.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1941.0,9.0,26.0,ROGER,ROEGR,1941.0,9.0,26.0,1.0,A239,E929,5213144.0,ROEGR,,ROE,0.0,both,8,1,1,11.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1942.0,4.0,24.0,FRANK,FRANK,1942.0,4.0,24.0,1.0,A240,E924,5194009.0,FRANK,,FRA,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1944.0,2.0,22.0,PATRICK,PATRICK,1944.0,2.0,22.0,1.0,A242,E945,5289637.0,PATRICK,,PAT,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1944.0,2.0,9.0,PHIL,PHIL,1944.0,2.0,9.0,1.0,A241,E948,5302778.0,PHIL,,PHI,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1947.0,9.0,,KERRIE,KERRIE,1947.0,9.0,,2.0,A595,E928,5212366.0,KERRIE,,KER,0.0,both,2,0,0,2.833333333333333
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1949.0,7.0,6.0,ALAN,ALAN,1949.0,7.0,6.0,1.0,A69,E624,3566797.0,ALAN,,ALA,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1952.0,1.0,15.0,ELIZABETH,BETH,1952.0,1.0,15.0,2.0,A596,E941,5273673.0,BETH,,BET,0.0,both,0,0,0,0.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1957.0,1.0,18.0,CRAIG,CRAIG,1957.0,1.0,18.0,1.0,A243,E932,5228226.0,CRAIG,,CRA,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,2.0,7400.0,1959.0,1.0,7.0,CHRISTINE,CHRISSIE,1959.0,1.0,7.0,2.0,A597,E950,5307371.0,CHRISSIE,,CHR,0.0,both,0,0,0,0.625
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1975.0,8.0,17.0,BARRY,BARRY,1975.0,8.0,17.0,1.0,A246,E933,5234086.0,BARRY,,BAR,0.0,both,1,0,0,1.0
1.0,7400.0,1941.0,9.0,26.0,ROGER,E929,A239,5213144,ROGER,,ROG,0,1.0,7400.0,1976.0,4.0,26.0,GARY,GARY,1976.0,4.0,26.0,1.0,A247,E942,5273675.0,GARY,,GAR,0.0,both,3,0,0,4.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,1.0,7400.0,1975.0,7.0,6.0,ALAN,ALAN,75.0,7.0,6.0,1.0,A245,E925,5196460.0,ALAN,,ALA,0.0,both,1,0,0,3.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,2.0,7400.0,1918.0,5.0,15.0,SHELLEY,SHELLEY,1917.0,5.0,15.0,2.0,A590,E955,5339009.0,SHELLEY,,SHE,0.0,both,0,0,0,0.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,2.0,7400.0,1927.0,1.0,13.0,SHEILA,SHEILA,1918.0,5.0,15.0,2.0,A564,E636,3640703.0,SHEILA,,SHE,0.0,both,0,0,0,0.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,1.0,7400.0,1925.0,4.0,5.0,JOHN,JOHN,1925.0,4.0,5.0,1.0,A234,E954,5336813.0,JOHN,,JOH,0.0,both,3,0,0,4.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,2.0,7400.0,1926.0,8.0,23.0,NORMA,NORMA,1926.0,8.0,23.0,2.0,A591,E927,5210860.0,NORMA,,NOR,0.0,both,0,0,0,0.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,2.0,7400.0,1929.0,6.0,19.0,CLAIR,CLAIR,1929.0,6.0,19.0,2.0,A592,E937,5254402.0,CLAIR,,CLA,0.0,both,0,0,0,0.9999999999999998
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,1.0,7400.0,1930.0,10.0,,DAVID,DAVID,1930.0,10.0,,1.0,A235,E953,5327764.0,DAVID,,DAV,0.0,both,1,0,0,1.0
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,1.0,7400.0,1931.0,8.0,25.0,PRITESH,PRITESH,1931.0,8.0,25.0,1.0,A236,E952,5326014.0,PRITESH,,PRI,0.0,both,1,0,0,1.7142857142857144
1.0,7400.0,1942.0,4.0,24.0,FRANK,E924,A240,5194009,FRANK,,FRA,0,2.0,7400.0,1934.0,8.0,12.0,SUSAN,SUSAN,1934.0,8.0,12.0,2.0,A593,E949,5304224.0,SUSAN,,SUS,0.0,both,0,0,0,0.9999999999999998
