id_a,firstname_a,middlename_a,surname_a,sex_a,postcode_a,dob_a,first1_a,first2_a,middle1_a,middle2_a,sur1_a,sur2_a,title_a,shortfirst1_a,initfirst1_a,shortfirst2_a,initfirst2_a,shortmiddle1_a,initmiddle1_a,shortmiddle2_a,initmiddle2_a,shortsur1_a,initsur1_a,shortsur2_a,initsur2_a,initials_a,daybirth_a,monthbirth_a,yearbirth_a,pcarea_a,pcdistrict_a,age_a,id_b,firstname_b,middlename_b,surname_b,sex_b,postcode_b,dob_b,first1_b,first2_b,middle1_b,middle2_b,sur1_b,sur2_b,title_b,shortfirst1_b,initfirst1_b,shortfirst2_b,initfirst2_b,shortmiddle1_b,initmiddle1_b,shortmiddle2_b,initmiddle2_b,shortsur1_b,initsur1_b,shortsur2_b,initsur2_b,initials_b,daybirth_b,monthbirth_b,yearbirth_b,pcarea_b,pcdistrict_b,age_b,Match_Status,matched_on
LA63DH_35,MADDISON,THEA,EVANS,2,LA63DH,1983-01-06,MADDISON,,THEA,,EVANS,,,MAD,M,,,THE,T,,,EVA,E,,,MTE,6,1,1983,LA,LA6,43,LA63DH_35,MADDISON,THEA,EVANS,2,LA63DH,1983-01-06,MADDISON,,THEA,,EVANS,,,MAD,M,,,THE,T,,,EVA,E,,,MTE,6,1,1983,LA,LA6,43,1,EXACT
LA63DH_42,DYLAN,,HOPKINS,1,LA63DH,1987-03-05,DYLAN,,,,HOPKINS,,,DYL,D,,,,,,,HOP,H,,,DH,5,3,1987,LA,LA6,39,LA63DH_42,DYLAN,,HOPKINS,1,LA63DH,1987-03-05,DYLAN,,,,HOPKINS,,,DYL,D,,,,,,,HOP,H,,,DH,5,3,1987,LA,LA6,39,1,EXACT
LA63DH_45,,LUCAS,ROBINSON,1,LA63DH,1987-02-07,,,LUCAS,,ROBINSON,,,,,,,LUC,L,,,ROB,R,,,LR,7,2,1987,LA,LA6,39,LA63DH_45,,LUCAS,ROBINSON,1,LA63DH,1987-02-07,,,LUCAS,,ROBINSON,,,,,,,LUC,L,,,ROB,R,,,LR,7,2,1987,LA,LA6,39,1,EXACT
LA63DH_46,,,COLLINS,1,LA63DH,1984-03-04,,,,,COLLINS,,,,,,,,,,,COL,C,,,C,4,3,1984,LA,LA6,42,LA63DH_46,,,COLLINS,1,LA63DH,1984-03-04,,,,,COLLINS,,,,,,,,,,,COL,C,,,C,4,3,1984,LA,LA6,42,1,EXACT
LA63DH_49,FLORENCE,,COLLINS,2,LA63DH,1988-02-04,FLORENCE,,,,COLLINS,,,FLO,F,,,,,,,COL,C,,,FC,4,2,1988,LA,LA6,38,LA63DH_49,FLORENCE,,COLLINS,2,LA63DH,1988-02-04,FLORENCE,,,,COLLINS,,,FLO,F,,,,,,,COL,C,,,FC,4,2,1988,LA,LA6,38,1,EXACT
LA63DH_56,LENA,HOLLIE,JAMES,2,LA63DH,1983-03-04,LENA,,HOLLIE,,JAMES,,,LEN,L,,,HOL,H,,,JAM,J,,,LHJ,4,3,1983,LA,LA6,43,LA63DH_56,LENA,HOLLIE,JAMES,2,LA63DH,1983-03-04,LENA,,HOLLIE,,JAMES,,,LEN,L,,,HOL,H,,,JAM,J,,,LHJ,4,3,1983,LA,LA6,43,1,EXACT
LA63DH_58,CAMERON,MUHAMMAD,ROBINSON,1,LA63DH,1988-01-08,CAMERON,,MUHAMMAD,,ROBINSON,,,CAM,C,,,MUH,M,,,ROB,R,,,CMR,8,1,1988,LA,LA6,38,LA63DH_58,CAMERON,MUHAMMAD,ROBINSON,1,LA63DH,1988-01-08,CAMERON,,MUHAMMAD,,ROBINSON,,,CAM,C,,,MUH,M,,,ROB,R,,,CMR,8,1,1988,LA,LA6,38,1,EXACT
LA63DH_6,FLORENCE,,ROBINSON,2,LA63DH,1993-01-07,FLORENCE,,,,ROBINSON,,,FLO,F,,,,,,,ROB,R,,,FR,7,1,1993,LA,LA6,33,LA63DH_6,FLORENCE,,ROBINSON,2,LA63DH,1993-01-07,FLORENCE,,,,ROBINSON,,,FLO,F,,,,,,,ROB,R,,,FR,7,1,1993,LA,LA6,33,1,EXACT
LA63DH_63,DYLAN,GEORGE,,1,LA63DH,1984-01-02,DYLAN,,GEORGE,,,,,DYL,D,,,GEO,G,,,,,,,DG,2,1,1984,LA,LA6,42,LA63DH_63,DYLAN,GEORGE,,1,LA63DH,1984-01-02,DYLAN,,GEORGE,,,,,DYL,D,,,GEO,G,,,,,,,DG,2,1,1984,LA,LA6,42,1,EXACT
LA63DH_7,DAISY,LUCIE,JAMES,2,LA63DH,1991-03-07,DAISY,,LUCIE,,JAMES,,,DAI,D,,,LUC,L,,,JAM,J,,,DLJ,7,3,1991,LA,LA6,35,LA63DH_7,DAISY,LUCIE,JAMES,2,LA63DH,1991-03-07,DAISY,,LUCIE,,JAMES,,,DAI,D,,,LUC,L,,,JAM,J,,,DLJ,7,3,1991,LA,LA6,35,1,EXACT
LA63DH_72,,ESME,WALLACE,2,LA63DH,1991-02-08,,,ESME,,WALLACE,,,,,,,ESM,E,,,WAL,W,,,EW,8,2,1991,LA,LA6,35,LA63DH_72,,ESME,WALLACE,2,LA63DH,1991-02-08,,,ESME,,WALLACE,,,,,,,ESM,E,,,WAL,W,,,EW,8,2,1991,LA,LA6,35,1,EXACT
LA63DH_77,,THEO,HOPKINS,1,LA63DH,1990-03-02,,,THEO,,HOPKINS,,,,,,,THE,T,,,HOP,H,,,TH,2,3,1990,LA,LA6,36,LA63DH_77,,THEO,HOPKINS,1,LA63DH,1990-03-02,,,THEO,,HOPKINS,,,,,,,THE,T,,,HOP,H,,,TH,2,3,1990,LA,LA6,36,1,EXACT
LA63DH_78,LENA,HOPE,,2,LA63DH,1988-01-05,LENA,,HOPE,,,,,LEN,L,,,HOP,H,,,,,,,LH,5,1,1988,LA,LA6,38,LA63DH_78,LENA,HOPE,,2,LA63DH,1988-01-05,LENA,,HOPE,,,,,LEN,L,,,HOP,H,,,,,,,LH,5,1,1988,LA,LA6,38,1,EXACT
LA63DH_80,HOLLIE,DAISY,EVANS,2,LA63DH,1991-02-07,HOLLIE,,DAISY,,EVANS,,,HOL,H,,,DAI,D,,,EVA,E,,,HDE,7,2,1991,LA,LA6,35,LA63DH_80,HOLLIE,DAISY,EVANS,2,LA63DH,1991-02-07,HOLLIE,,DAISY,,EVANS,,,HOL,H,,,DAI,D,,,EVA,E,,,HDE,7,2,1991,LA,LA6,35,1,EXACT
LA63DH_82,HOLLIE,DAISY,JAMES,2,LA63DH,1986-02-08,HOLLIE,,DAISY,,JAMES,,,HOL,H,,,DAI,D,,,JAM,J,,,HDJ,8,2,1986,LA,LA6,40,LA63DH_82,HOLLIE,DAISY,JAMES,2,LA63DH,1986-02-08,HOLLIE,,DAISY,,JAMES,,,HOL,H,,,DAI,D,,,JAM,J,,,HDJ,8,2,1986,LA,LA6,40,1,EXACT
LA63DH_83,HARRISON,,JAMES,1,LA63DH,1989-03-04,HARRISON,,,,JAMES,,,HAR,H,,,,,,,JAM,J,,,HJ,4,3,1989,LA,LA6,37,LA63DH_83,HARRISON,,JAMES,1,LA63DH,1989-03-04,HARRISON,,,,JAMES,,,HAR,H,,,,,,,JAM,J,,,HJ,4,3,1989,LA,LA6,37,1,EXACT
LA63DH_86,ESME,,HARRISON,2,LA63DH,1984-01-03,ESME,,,,HARRISON,,,ESM,E,,,,,,,HAR,H,,,EH,3,1,1984,LA,LA6,42,LA63DH_86,ESME,,HARRISON,2,LA63DH,1984-01-03,ESME,,,,HARRISON,,,ESM,E,,,,,,,HAR,H,,,EH,3,1,1984,LA,LA6,42,1,EXACT
LA63DH_9,MUHAMMAD,DYLAN,ROBINSON,1,LA63DH,1983-03-02,MUHAMMAD,,DYLAN,,ROBINSON,,,MUH,M,,,DYL,D,,,ROB,R,,,MDR,2,3,1983,LA,LA6,43,LA63DH_9,MUHAMMAD,DYLAN,ROBINSON,1,LA63DH,1983-03-02,MUHAMMAD,,DYLAN,,ROBINSON,,,MUH,M,,,DYL,D,,,ROB,R,,,MDR,2,3,1983,LA,LA6,43,1,EXACT
LA63DH_93,LENA,,WALLACE,2,LA63DH,1986-01-01,LENA,,,,WALLACE,,,LEN,L,,,,,,,WAL,W,,,LW,1,1,1986,LA,LA6,40,LA63DH_93,LENA,,WALLACE,2,LA63DH,1986-01-01,LENA,,,,WALLACE,,,LEN,L,,,,,,,WAL,W,,,LW,1,1,1986,LA,LA6,40,1,EXACT
LA63DH_95,,GEORGE,,1,LA63DH,1993-02-04,,,GEORGE,,,,,,,,,GEO,G,,,,,,,G,4,2,1993,LA,LA6,33,LA63DH_95,,GEORGE,,1,LA63DH,1993-02-04,,,GEORGE,,,,,,,,,GEO,G,,,,,,,G,4,2,1993,LA,LA6,33,1,EXACT
LA63DH_98,HARRISON,,HOPKINS,1,LA63DH,1989-02-02,HARRISON,,,,HOPKINS,,,HAR,H,,,,,,,HOP,H,,,HH,2,2,1989,LA,LA6,37,LA63DH_98,HARRISON,,HOPKINS,1,LA63DH,1989-02-02,HARRISON,,,,HOPKINS,,,HAR,H,,,,,,,HOP,H,,,HH,2,2,1989,LA,LA6,37,1,EXACT
LA63DH_99,LENA,HOLLIE,EVANS,2,LA63DH,1992-03-08,LENA,,HOLLIE,,EVANS,,,LEN,L,,,HOL,H,,,EVA,E,,,LHE,8,3,1992,LA,LA6,34,LA63DH_99,LENA,HOLLIE,EVANS,2,LA63DH,1992-03-08,LENA,,HOLLIE,,EVANS,,,LEN,L,,,HOL,H,,,EVA,E,,,LHE,8,3,1992,LA,LA6,34,1,EXACT
LA63DR_100,THEA,ESME,HARRISON,2,LA63DR,1986-02-04,THEA,,ESME,,HARRISON,,,THE,T,,,ESM,E,,,HAR,H,,,TEH,4,2,1986,LA,LA6,40,LA63DR_100,THEA,ESME,HARRISON,2,LA63DR,1986-02-04,THEA,,ESME,,HARRISON,,,THE,T,,,ESM,E,,,HAR,H,,,TEH,4,2,1986,LA,LA6,40,1,EXACT
LA63DR_101,DAISY,HOPE,ROBINSON,2,LA63DR,1989-01-02,DAISY,,HOPE,,ROBINSON,,,DAI,D,,,HOP,H,,,ROB,R,,,DHR,2,1,1989,LA,LA6,37,LA63DR_101,DAISY,HOPE,ROBINSON,2,LA63DR,1989-01-02,DAISY,,HOPE,,ROBINSON,,,DAI,D,,,HOP,H,,,ROB,R,,,DHR,2,1,1989,LA,LA6,37,1,EXACT
LA63DR_103,ESME,HOLLIE,JAMES,2,LA63DR,1991-02-04,ESME,,HOLLIE,,JAMES,,,ESM,E,,,HOL,H,,,JAM,J,,,EHJ,4,2,1991,LA,LA6,35,LA63DR_103,ESME,HOLLIE,JAMES,2,LA63DR,1991-02-04,ESME,,HOLLIE,,JAMES,,,ESM,E,,,HOL,H,,,JAM,J,,,EHJ,4,2,1991,LA,LA6,35,1,EXACT
LA63DR_106,CHARLIE,DYLAN,WALLACE,1,LA63DR,1993-02-08,CHARLIE,,DYLAN,,WALLACE,,,CHA,C,,,DYL,D,,,WAL,W,,,CDW,8,2,1993,LA,LA6,33,LA63DR_106,CHARLIE,DYLAN,WALLACE,1,LA63DR,1993-02-08,CHARLIE,,DYLAN,,WALLACE,,,CHA,C,,,DYL,D,,,WAL,W,,,CDW,8,2,1993,LA,LA6,33,1,EXACT
LA63DR_107,,GEORGE,ROBINSON,1,LA63DR,1993-02-03,,,GEORGE,,ROBINSON,,,,,,,GEO,G,,,ROB,R,,,GR,3,2,1993,LA,LA6,33,LA63DR_107,,GEORGE,ROBINSON,1,LA63DR,1993-02-03,,,GEORGE,,ROBINSON,,,,,,,GEO,G,,,ROB,R,,,GR,3,2,1993,LA,LA6,33,1,EXACT
LA63DR_108,HOLLIE,,ROBINSON,2,LA63DR,1989-01-03,HOLLIE,,,,ROBINSON,,,HOL,H,,,,,,,ROB,R,,,HR,3,1,1989,LA,LA6,37,LA63DR_108,HOLLIE,,ROBINSON,2,LA63DR,1989-01-03,HOLLIE,,,,ROBINSON,,,HOL,H,,,,,,,ROB,R,,,HR,3,1,1989,LA,LA6,37,1,EXACT
LA63DR_109,THEA,,ROBINSON,2,LA63DR,1983-03-03,THEA,,,,ROBINSON,,,THE,T,,,,,,,ROB,R,,,TR,3,3,1983,LA,LA6,43,LA63DR_109,THEA,,ROBINSON,2,LA63DR,1983-03-03,THEA,,,,ROBINSON,,,THE,T,,,,,,,ROB,R,,,TR,3,3,1983,LA,LA6,43,1,EXACT
LA63DR_11,HOLLIE,,ROBINSON,2,LA63DR,1986-02-07,HOLLIE,,,,ROBINSON,,,HOL,H,,,,,,,ROB,R,,,HR,7,2,1986,LA,LA6,40,LA63DR_11,HOLLIE,,ROBINSON,2,LA63DR,1986-02-07,HOLLIE,,,,ROBINSON,,,HOL,H,,,,,,,ROB,R,,,HR,7,2,1986,LA,LA6,40,1,EXACT
LA63DR_112,THEO,GEORGE,JAMES,1,LA63DR,1985-02-07,THEO,,GEORGE,,JAMES,,,THE,T,,,GEO,G,,,JAM,J,,,TGJ,7,2,1985,LA,LA6,41,LA63DR_112,THEO,GEORGE,JAMES,1,LA63DR,1985-02-07,THEO,,GEORGE,,JAMES,,,THE,T,,,GEO,G,,,JAM,J,,,TGJ,7,2,1985,LA,LA6,41,1,EXACT
LA63DR_118,CALLUM,,HOPKINS,1,LA63DR,1985-02-08,CALLUM,,,,HOPKINS,,,CAL,C,,,,,,,HOP,H,,,CH,8,2,1985,LA,LA6,41,LA63DR_118,CALLUM,,HOPKINS,1,LA63DR,1985-02-08,CALLUM,,,,HOPKINS,,,CAL,C,,,,,,,HOP,H,,,CH,8,2,1985,LA,LA6,41,1,EXACT
LA63DR_12,GEORGE,CAMERON,BOOTH,1,LA63DR,1993-02-03,GEORGE,,CAMERON,,BOOTH,,,GEO,G,,,CAM,C,,,BOO,B,,,GCB,3,2,1993,LA,LA6,33,LA63DR_12,GEORGE,CAMERON,BOOTH,1,LA63DR,1993-02-03,GEORGE,,CAMERON,,BOOTH,,,GEO,G,,,CAM,C,,,BOO,B,,,GCB,3,2,1993,LA,LA6,33,1,EXACT
LA63DR_120,GEORGE,CHARLIE,JAMES,1,LA63DR,1987-02-08,GEORGE,,CHARLIE,,JAMES,,,GEO,G,,,CHA,C,,,JAM,J,,,GCJ,8,2,1987,LA,LA6,39,LA63DR_120,GEORGE,CHARLIE,JAMES,1,LA63DR,1987-02-08,GEORGE,,CHARLIE,,JAMES,,,GEO,G,,,CHA,C,,,JAM,J,,,GCJ,8,2,1987,LA,LA6,39,1,EXACT
LA63DR_122,,RILEY,HARRISON,1,LA63DR,1983-03-04,,,RILEY,,HARRISON,,,,,,,RIL,R,,,HAR,H,,,RH,4,3,1983,LA,LA6,43,LA63DR_122,,RILEY,HARRISON,1,LA63DR,1983-03-04,,,RILEY,,HARRISON,,,,,,,RIL,R,,,HAR,H,,,RH,4,3,1983,LA,LA6,43,1,EXACT
LA63DR_123,DAISY,HOLLIE,WALLACE,2,LA63DR,1986-02-01,DAISY,,HOLLIE,,WALLACE,,,DAI,D,,,HOL,H,,,WAL,W,,,DHW,1,2,1986,LA,LA6,40,LA63DR_123,DAISY,HOLLIE,WALLACE,2,LA63DR,1986-02-01,DAISY,,HOLLIE,,WALLACE,,,DAI,D,,,HOL,H,,,WAL,W,,,DHW,1,2,1986,LA,LA6,40,1,EXACT
LA63DR_124,HOLLIE,,JAMES,2,LA63DR,1993-01-07,HOLLIE,,,,JAMES,,,HOL,H,,,,,,,JAM,J,,,HJ,7,1,1993,LA,LA6,33,LA63DR_124,HOLLIE,,JAMES,2,LA63DR,1993-01-07,HOLLIE,,,,JAMES,,,HOL,H,,,,,,,JAM,J,,,HJ,7,1,1993,LA,LA6,33,1,EXACT
LA63DR_19,LYLA,THEA,EVANS,2,LA63DR,1985-02-03,LYLA,,THEA,,EVANS,,,LYL,L,,,THE,T,,,EVA,E,,,LTE,3,2,1985,LA,LA6,41,LA63DR_19,LYLA,THEA,EVANS,2,LA63DR,1985-02-03,LYLA,,THEA,,EVANS,,,LYL,L,,,THE,T,,,EVA,E,,,LTE,3,2,1985,LA,LA6,41,1,EXACT
LA63DR_22,MUHAMMAD,,JAMES,1,LA63DR,1989-03-08,MUHAMMAD,,,,JAMES,,,MUH,M,,,,,,,JAM,J,,,MJ,8,3,1989,LA,LA6,37,LA63DR_22,MUHAMMAD,,JAMES,1,LA63DR,1989-03-08,MUHAMMAD,,,,JAMES,,,MUH,M,,,,,,,JAM,J,,,MJ,8,3,1989,LA,LA6,37,1,EXACT
LA63DR_24,GEORGE,,CHAPMAN,1,LA63DR,1990-02-03,GEORGE,,,,CHAPMAN,,,GEO,G,,,,,,,CHA,C,,,GC,3,2,1990,LA,LA6,36,LA63DR_24,GEORGE,,CHAPMAN,1,LA63DR,1990-02-03,GEORGE,,,,CHAPMAN,,,GEO,G,,,,,,,CHA,C,,,GC,3,2,1990,LA,LA6,36,1,EXACT
LA63DR_26,HARRISON,,WALLACE,1,LA63DR,1988-01-07,HARRISON,,,,WALLACE,,,HAR,H,,,,,,,WAL,W,,,HW,7,1,1988,LA,LA6,38,LA63DR_26,HARRISON,,WALLACE,1,LA63DR,1988-01-07,HARRISON,,,,WALLACE,,,HAR,H,,,,,,,WAL,W,,,HW,7,1,1988,LA,LA6,38,1,EXACT
LA63DR_27,FLORENCE,DAISY,HARRISON,2,LA63DR,1991-01-02,FLORENCE,,DAISY,,HARRISON,,,FLO,F,,,DAI,D,,,HAR,H,,,FDH,2,1,1991,LA,LA6,35,LA63DR_27,FLORENCE,DAISY,HARRISON,2,LA63DR,1991-01-02,FLORENCE,,DAISY,,HARRISON,,,FLO,F,,,DAI,D,,,HAR,H,,,FDH,2,1,1991,LA,LA6,35,1,EXACT
LA63DR_28,DAISY,,HARRISON,2,LA63DR,1984-03-02,DAISY,,,,HARRISON,,,DAI,D,,,,,,,HAR,H,,,DH,2,3,1984,LA,LA6,42,LA63DR_28,DAISY,,HARRISON,2,LA63DR,1984-03-02,DAISY,,,,HARRISON,,,DAI,D,,,,,,,HAR,H,,,DH,2,3,1984,LA,LA6,42,1,EXACT
LA63DR_30,,DYLAN,WALLACE,1,LA63DR,1990-02-03,,,DYLAN,,WALLACE,,,,,,,DYL,D,,,WAL,W,,,DW,3,2,1990,LA,LA6,36,LA63DR_30,,DYLAN,WALLACE,1,LA63DR,1990-02-03,,,DYLAN,,WALLACE,,,,,,,DYL,D,,,WAL,W,,,DW,3,2,1990,LA,LA6,36,1,EXACT
LA63DR_31,HOLLIE,ESME,,2,LA63DR,1986-01-01,HOLLIE,,ESME,,,,,HOL,H,,,ESM,E,,,,,,,HE,1,1,1986,LA,LA6,40,LA63DR_31,HOLLIE,ESME,,2,LA63DR,1986-01-01,HOLLIE,,ESME,,,,,HOL,H,,,ESM,E,,,,,,,HE,1,1,1986,LA,LA6,40,1,EXACT
LA63DR_36,HOPE,HOLLIE,BOOTH,2,LA63DR,1987-02-02,HOPE,,HOLLIE,,BOOTH,,,HOP,H,,,HOL,H,,,BOO,B,,,HHB,2,2,1987,LA,LA6,39,LA63DR_36,HOPE,HOLLIE,BOOTH,2,LA63DR,1987-02-02,HOPE,,HOLLIE,,BOOTH,,,HOP,H,,,HOL,H,,,BOO,B,,,HHB,2,2,1987,LA,LA6,39,1,EXACT
LA63DR_41,,MADDISON,HARRISON,2,LA63DR,1986-01-02,,,MADDISON,,HARRISON,,,,,,,MAD,M,,,HAR,H,,,MH,2,1,1986,LA,LA6,40,LA63DR_41,,MADDISON,HARRISON,2,LA63DR,1986-01-02,,,MADDISON,,HARRISON,,,,,,,MAD,M,,,HAR,H,,,MH,2,1,1986,LA,LA6,40,1,EXACT
LA63DR_43,THEA,ESME,HOPKINS,2,LA63DR,1986-01-06,THEA,,ESME,,HOPKINS,,,THE,T,,,ESM,E,,,HOP,H,,,TEH,6,1,1986,LA,LA6,40,LA63DR_43,THEA,ESME,HOPKINS,2,LA63DR,1986-01-06,THEA,,ESME,,HOPKINS,,,THE,T,,,ESM,E,,,HOP,H,,,TEH,6,1,1986,LA,LA6,40,1,EXACT
LA63DR_45,ESME,DAISY,EVANS,2,LA63DR,1987-02-01,ESME,,DAISY,,EVANS,,,ESM,E,,,DAI,D,,,EVA,E,,,EDE,1,2,1987,LA,LA6,39,LA63DR_45,ESME,DAISY,EVANS,2,LA63DR,1987-02-01,ESME,,DAISY,,EVANS,,,ESM,E,,,DAI,D,,,EVA,E,,,EDE,1,2,1987,LA,LA6,39,1,EXACT
LA63DR_49,GEORGE,LUCAS,EVANS,1,LA63DR,1989-02-04,GEORGE,,LUCAS,,EVANS,,,GEO,G,,,LUC,L,,,EVA,E,,,GLE,4,2,1989,LA,LA6,37,LA63DR_49,GEORGE,LUCAS,EVANS,1,LA63DR,1989-02-04,GEORGE,,LUCAS,,EVANS,,,GEO,G,,,LUC,L,,,EVA,E,,,GLE,4,2,1989,LA,LA6,37,1,EXACT
LA63DR_5,THEO,MUHAMMAD,CHAPMAN,1,LA63DR,1992-02-06,THEO,,MUHAMMAD,,CHAPMAN,,,THE,T,,,MUH,M,,,CHA,C,,,TMC,6,2,1992,LA,LA6,34,LA63DR_5,THEO,MUHAMMAD,CHAPMAN,1,LA63DR,1992-02-06,THEO,,MUHAMMAD,,CHAPMAN,,,THE,T,,,MUH,M,,,CHA,C,,,TMC,6,2,1992,LA,LA6,34,1,EXACT
LA63DR_50,DAISY,,HOPKINS,2,LA63DR,1992-03-03,DAISY,,,,HOPKINS,,,DAI,D,,,,,,,HOP,H,,,DH,3,3,1992,LA,LA6,34,LA63DR_50,DAISY,,HOPKINS,2,LA63DR,1992-03-03,DAISY,,,,HOPKINS,,,DAI,D,,,,,,,HOP,H,,,DH,3,3,1992,LA,LA6,34,1,EXACT
LA63DR_62,,,CHAPMAN,1,LA63DR,1991-01-07,,,,,CHAPMAN,,,,,,,,,,,CHA,C,,,C,7,1,1991,LA,LA6,35,LA63DR_62,,,CHAPMAN,1,LA63DR,1991-01-07,,,,,CHAPMAN,,,,,,,,,,,CHA,C,,,C,7,1,1991,LA,LA6,35,1,EXACT
LA63DR_63,,,HARRISON,1,LA63DR,1987-03-03,,,,,HARRISON,,,,,,,,,,,HAR,H,,,H,3,3,1987,LA,LA6,39,LA63DR_63,,,HARRISON,1,LA63DR,1987-03-03,,,,,HARRISON,,,,,,,,,,,HAR,H,,,H,3,3,1987,LA,LA6,39,1,EXACT
LA63DR_66,,GEORGE,ROBINSON,1,LA63DR,1988-03-01,,,GEORGE,,ROBINSON,,,,,,,GEO,G,,,ROB,R,,,GR,1,3,1988,LA,LA6,38,LA63DR_66,,GEORGE,ROBINSON,1,LA63DR,1988-03-01,,,GEORGE,,ROBINSON,,,,,,,GEO,G,,,ROB,R,,,GR,1,3,1988,LA,LA6,38,1,EXACT
LA63DR_68,LENA,LUCIE,COLLINS,2,LA63DR,1985-01-01,LENA,,LUCIE,,COLLINS,,,LEN,L,,,LUC,L,,,COL,C,,,LLC,1,1,1985,LA,LA6,41,LA63DR_68,LENA,LUCIE,COLLINS,2,LA63DR,1985-01-01,LENA,,LUCIE,,COLLINS,,,LEN,L,,,LUC,L,,,COL,C,,,LLC,1,1,1985,LA,LA6,41,1,EXACT
LA63DR_73,LUCAS,DYLAN,EVANS,1,LA63DR,1989-03-07,LUCAS,,DYLAN,,EVANS,,,LUC,L,,,DYL,D,,,EVA,E,,,LDE,7,3,1989,LA,LA6,37,LA63DR_73,LUCAS,DYLAN,EVANS,1,LA63DR,1989-03-07,LUCAS,,DYLAN,,EVANS,,,LUC,L,,,DYL,D,,,EVA,E,,,LDE,7,3,1989,LA,LA6,37,1,EXACT
LA63DR_74,DAISY,THEA,JAMES,2,LA63DR,1987-01-08,DAISY,,THEA,,JAMES,,,DAI,D,,,THE,T,,,JAM,J,,,DTJ,8,1,1987,LA,LA6,39,LA63DR_74,DAISY,THEA,JAMES,2,LA63DR,1987-01-08,DAISY,,THEA,,JAMES,,,DAI,D,,,THE,T,,,JAM,J,,,DTJ,8,1,1987,LA,LA6,39,1,EXACT
LA63DR_77,ESME,DAISY,,2,LA63DR,1988-01-01,ESME,,DAISY,,,,,ESM,E,,,DAI,D,,,,,,,ED,1,1,1988,LA,LA6,38,LA63DR_77,ESME,DAISY,,2,LA63DR,1988-01-01,ESME,,DAISY,,,,,ESM,E,,,DAI,D,,,,,,,ED,1,1,1988,LA,LA6,38,1,EXACT
LA63DR_80,THEO,MUHAMMAD,JAMES,1,LA63DR,1993-03-05,THEO,,MUHAMMAD,,JAMES,,,THE,T,,,MUH,M,,,JAM,J,,,TMJ,5,3,1993,LA,LA6,33,LA63DR_80,THEO,MUHAMMAD,JAMES,1,LA63DR,1993-03-05,THEO,,MUHAMMAD,,JAMES,,,THE,T,,,MUH,M,,,JAM,J,,,TMJ,5,3,1993,LA,LA6,33,1,EXACT
LA63DR_82,HOLLIE,LENA,COLLINS,2,LA63DR,1993-02-06,HOLLIE,,LENA,,COLLINS,,,HOL,H,,,LEN,L,,,COL,C,,,HLC,6,2,1993,LA,LA6,33,LA63DR_82,HOLLIE,LENA,COLLINS,2,LA63DR,1993-02-06,HOLLIE,,LENA,,COLLINS,,,HOL,H,,,LEN,L,,,COL,C,,,HLC,6,2,1993,LA,LA6,33,1,EXACT
LA63DR_83,LYLA,ESME,HARRISON,2,LA63DR,1991-02-05,LYLA,,ESME,,HARRISON,,,LYL,L,,,ESM,E,,,HAR,H,,,LEH,5,2,1991,LA,LA6,35,LA63DR_83,LYLA,ESME,HARRISON,2,LA63DR,1991-02-05,LYLA,,ESME,,HARRISON,,,LYL,L,,,ESM,E,,,HAR,H,,,LEH,5,2,1991,LA,LA6,35,1,EXACT
LA63DR_87,MUHAMMAD,HARRISON,COLLINS,1,LA63DR,1989-01-07,MUHAMMAD,,HARRISON,,COLLINS,,,MUH,M,,,HAR,H,,,COL,C,,,MHC,7,1,1989,LA,LA6,37,LA63DR_87,MUHAMMAD,HARRISON,COLLINS,1,LA63DR,1989-01-07,MUHAMMAD,,HARRISON,,COLLINS,,,MUH,M,,,HAR,H,,,COL,C,,,MHC,7,1,1989,LA,LA6,37,1,EXACT
LA63DR_88,HARRISON,RILEY,EVANS,1,LA63DR,1987-03-01,HARRISON,,RILEY,,EVANS,,,HAR,H,,,RIL,R,,,EVA,E,,,HRE,1,3,1987,LA,LA6,39,LA63DR_88,HARRISON,RILEY,EVANS,1,LA63DR,1987-03-01,HARRISON,,RILEY,,EVANS,,,HAR,H,,,RIL,R,,,EVA,E,,,HRE,1,3,1987,LA,LA6,39,1,EXACT
LA63DR_92,HARRISON,,EVANS,1,LA63DR,1987-03-07,HARRISON,,,,EVANS,,,HAR,H,,,,,,,EVA,E,,,HE,7,3,1987,LA,LA6,39,LA63DR_92,HARRISON,,EVANS,1,LA63DR,1987-03-07,HARRISON,,,,EVANS,,,HAR,H,,,,,,,EVA,E,,,HE,7,3,1987,LA,LA6,39,1,EXACT
LA63DR_93,MUHAMMAD,GEORGE,MURRAY,1,LA63DR,1986-03-04,MUHAMMAD,,GEORGE,,MURRAY,,,MUH,M,,,GEO,G,,,MUR,M,,,MGM,4,3,1986,LA,LA6,40,LA63DR_93,MUHAMMAD,GEORGE,MURRAY,1,LA63DR,1986-03-04,MUHAMMAD,,GEORGE,,MURRAY,,,MUH,M,,,GEO,G,,,MUR,M,,,MGM,4,3,1986,LA,LA6,40,1,EXACT
LA63DR_94,THEO,LUCAS,EVANS,1,LA63DR,1983-03-01,THEO,,LUCAS,,EVANS,,,THE,T,,,LUC,L,,,EVA,E,,,TLE,1,3,1983,LA,LA6,43,LA63DR_94,THEO,LUCAS,EVANS,1,LA63DR,1983-03-01,THEO,,LUCAS,,EVANS,,,THE,T,,,LUC,L,,,EVA,E,,,TLE,1,3,1983,LA,LA6,43,1,EXACT
